ID,Name,Age,Height(cm),Weight(kg),Nationality,Club,Value,Wage,Player_Position,Preferred_Foot,Body_Type,Stamina
228267,A. DeJohn,28,183,80,United States,Orlando City SC,160000,1000,CB,Right,Stocky,55
228359,N. Zulciak,25,173,67,Germany,FC Würzburger Kickers,190000,1000,CAM,Right,Normal,65
237909,R. Michibuchi,25,177,74,Japan,Vegalta Sendai,190000,1000,RM,Right,Normal,85
244498,K. Szymański,26,191,88,Poland,Lech Poznań,140000,1000,GK,Right,Normal,23
247175,D. Leverock,27,195,86,Bermuda,Sligo Rovers,160000,1000,CB,Right,Normal,60
248072,A. Cobrea,28,188,83,Romania,Politehnica Iaşi,140000,1000,GK,Right,Normal,21
248181,I. Levchenko,28,190,83,Ukraine,AFC Eskilstuna,140000,1000,GK,Left,Normal,25
194679,M. Halstead,28,191,89,England,Morecambe,130000,1000,GK,Right,Normal,25
194784,M. Ivanov,29,185,75,Bulgaria,AFC Eskilstuna,130000,1000,GK,Right,Normal,40
197974,A. Dawson,26,175,78,England,Macclesfield Town,180000,2000,RM,Right,Normal,57
198162,F. Mveng,27,176,80,Switzerland,Neuchâtel Xamax,180000,2000,CM,Right,Lean,63
201419,G. Shaw,27,196,87,Republic of Ireland,St. Patrick's Athletic,180000,1000,ST,Right,Lean,75
201457,V. Oliver,27,188,78,England,Northampton Town,180000,4000,ST,Right,Normal,69
203512,B. Cevahir,27,180,75,Turkey,Yeni Malatyaspor,150000,2000,LB,Right,Normal,60
206200,D. Clarke,26,178,81,Republic of Ireland,St. Patrick's Athletic,180000,1000,LM,Right,Lean,74
219737,C. McAleer,25,175,67,Northern Ireland,Finn Harps,180000,1000,RM,Right,Lean,73
221589,J. Ingham,25,180,72,New Zealand,Brisbane Roar,180000,1000,RW,Right,Normal,53
224016,B. Kalinkowski,24,182,69,Poland,LKS Lodz,170000,1000,CDM,Right,Normal,85
226189,Lü Haidong,27,180,69,China PR,Shenzhen FC,150000,2000,LB,Left,Normal,63
228077,Wang Qiuming,26,173,64,China PR,Hebei China Fortune FC,180000,2000,LM,Right,Normal,66
228611,D. Al Saeed,28,180,86,Saudi Arabia,Al Hazem,130000,2000,GK,Right,Normal,32
235386,R. Peña,27,171,72,Mexico,Querétaro,150000,2000,RB,Right,Normal,54
241502,K. Athiu,26,201,85,South Sudan,Melbourne Victory,190000,2000,ST,Right,Normal,40
247587,P. O'Vich,27,192,86,England,Bury,180000,1000,ST,Left,Normal,34
250920,K. Heemskerk,28,194,86,Netherlands,RKC Waalwijk,130000,1000,GK,Right,Normal,20
251032,N. Ouammou,26,181,73,France,Rodez Aveyron Football,180000,1000,LM,Left,Normal,63
251739,V. Boral,29,183,77,India,India,0,0,GK,Left,Normal,50
19521,J. Ibehre,36,194,92,England,Cambridge United,60000,2000,ST,Right,Normal,77
53960,S. Russell,36,183,70,England,Grimsby Town,30000,1000,GK,Right,Normal,39
104900,M. Gurski,40,189,89,Germany,SpVgg Unterhaching,20000,1000,GK,Right,Stocky,29
140300,P. Cherrie,35,188,76,Scotland,Derry City,40000,1000,GK,Right,Normal,26
140424,C. Beardsley,35,183,81,England,Burton Albion,70000,2000,ST,Right,Stocky,75
149662,A. Bennett,37,188,85,Republic of Ireland,Cork City,30000,1000,CB,Right,Normal,29
169725,I. Miller,32,191,89,England,Tranmere Rovers,120000,2000,ST,Left,Stocky,55
172235,E. Zeneli,32,168,67,Finland,HJK Helsinki,120000,1000,LW,Right,Normal,48
176844,G. Ruíz,33,190,77,Mexico,Querétaro,80000,1000,GK,Right,Normal,26
180181,K. Browne,32,191,86,Republic of Ireland,Waterford FC,100000,1000,CB,Left,Stocky,33
182036,Ai Zhibo,36,188,82,China PR,Wuhan Zall,30000,1000,CB,Right,Normal,61
182037,Yao Hanlin,34,175,60,China PR,Wuhan Zall,80000,2000,CAM,Right,Lean,42
182362,Tan Wangsong,33,180,70,China PR,Tianjin TEDA FC,70000,2000,RB,Right,Lean,70
188227,C. Mfuyi,29,184,77,DR Congo,Servette FC,130000,2000,CB,Right,Normal,41
188831,J. Martin,30,183,83,England,Northampton Town,120000,3000,LB,Left,Normal,76
189625,J. Turley,29,188,82,England,Leyton Orient,130000,3000,CB,Right,Stocky,60
189810,S. Duggan,30,171,70,Republic of Ireland,Waterford FC,140000,1000,CM,Left,Normal,84
190033,D. Webster,29,187,77,Republic of Ireland,St. Patrick's Athletic,130000,1000,CB,Right,Normal,43
191563,T. Miyazaki,32,170,68,Japan,Júbilo Iwata,120000,1000,LM,Left,Normal,67
191677,Ahn Seong Nam,35,176,68,Korea Republic,Gyeongnam FC,50000,1000,CDM,Right,Lean,44
193651,G. Gillespie,27,176,75,Scotland,Derry City,160000,1000,CM,Left,Normal,82
200593,Ha Sung Min,32,184,78,Korea Republic,Gyeongnam FC,120000,1000,CM,Right,Normal,65
203539,K. Devaney,28,179,70,Republic of Ireland,Bohemian FC,160000,1000,LM,Right,Normal,64
204494,A. Riemann,27,183,78,Germany,VfL Osnabrück,160000,3000,LM,Left,Normal,59
208338,M. Kozioł,31,199,91,Poland,Korona Kielce,100000,1000,GK,Right,Normal,33
208995,S. Al Dosari,27,178,60,Saudi Arabia,Al Fateh,160000,5000,RM,Right,Lean,62
210795,M. Al Burayh,28,183,70,Saudi Arabia,Al Adalah,140000,3000,CB,Right,Normal,66
212532,Lee Sang Hyeob,29,176,67,Korea Republic,Sangju Sangmu FC,150000,1000,CM,Left,Lean,59
213333,O. Ashoor,29,170,75,Saudi Arabia,Abha Club,130000,3000,RB,Right,Stocky,73
219936,M. Al Wakid,27,182,82,Saudi Arabia,Al Hilal,110000,4000,GK,Right,Normal,31
221786,Bae Seung Jin,31,182,75,Korea Republic,Gyeongnam FC,120000,1000,CDM,Right,Normal,66
222174,Shi Liang,30,178,73,China PR,Beijing Renhe FC,140000,2000,CM,Right,Normal,68
222179,Jin Pengxiang,29,187,77,China PR,Guangzhou R&F FC,130000,2000,RB,Right,Lean,69
222181,Yang Boyu,30,185,81,China PR,Jiangsu Suning FC,130000,3000,CB,Right,Normal,65
222191,Sun Bo,28,177,73,China PR,Dalian YiFang FC,160000,2000,LW,Left,Lean,44
222277,Zhang Yuan,29,185,82,China PR,Shenzhen FC,130000,2000,RB,Right,Normal,66
222563,F. Al Marwani,31,181,70,Saudi Arabia,Abha Club,120000,3000,CB,Right,Lean,65
224731,Zhang Lu,31,181,74,China PR,Shanghai Greenland Shenhua FC,140000,3000,RM,Right,Lean,78
225716,A. Ablet,32,178,68,China PR,Henan Jianye FC,100000,2000,LWB,Left,Normal,62
226837,Li Chao,31,178,75,China PR,Wuhan Zall,120000,2000,CB,Right,Normal,59
231674,C. Coll,27,178,64,Republic of Ireland,Derry City,140000,1000,LB,Left,Normal,81
232258,Song Wenjie,28,185,74,China PR,Shandong Luneng TaiShan FC,160000,3000,RM,Right,Normal,69
234476,A. Albers,29,193,88,Denmark, SSV Jahn Regensburg,160000,3000,ST,Right,Normal,63
236748,E. Sivertsen,28,179,82,Norway,Kristiansund BK,130000,1000,LB,Left,Normal,65
237751,Y. Nishibe,38,187,79,Japan,Shimizu S-Pulse,20000,1000,GK,Right,Lean,18
239470,S. Beyaz,26,176,64,Turkey,Yeni Malatyaspor,170000,2000,LM,Left,Lean,52
239858,Song Long,29,181,69,China PR,Shandong Luneng TaiShan FC,130000,3000,RB,Right,Lean,70
243601,D. Fitzpatrick,29,179,73,England,Macclesfield Town,130000,2000,LB,Left,Normal,65
244027,K. Böhnlein,29,183,78,Germany,TSV 1860 München,130000,1000,CDM,Left,Normal,84
246706,N. Peter,30,185,82,Nigeria,Falkenbergs FF,150000,1000,ST,Right,Normal,72
247177,R. Parkes,28,192,88,Jamaica,Sligo Rovers,160000,1000,ST,Right,Normal,71
247608,O. Gastrell,33,186,88,England,Bury,70000,1000,CB,Left,Normal,46
247978,I. Stoica,31,186,83,Romania,FC Hermannstadt,120000,1000,CB,Left,Normal,75
247999,�. Blănaru,30,178,76,Romania,FC Hermannstadt,150000,2000,ST,Right,Normal,56
250820,A. Al Humayan,30,179,70,Saudi Arabia,Al Adalah,140000,3000,CM,Right,Lean,60
251257,C. Whitely,27,181,73,England,Newport County,160000,2000,RW,Right,Lean,75
251726,D. Sundaram,30,186,81,India,India,0,0,CB,Right,Lean,60
251746,R. Jayaraman,34,180,82,India,India,0,0,ST,Right,Stocky,61
251748,D. Bajwa,38,182,72,India,India,0,0,CDM,Right,Normal,48
251758,C. Villagra,30,181,76,Paraguay,CD Cobresal,150000,1000,RW,Left,Lean,70
251838,D. Echeverri,29,182,78,Colombia,Atlético Huila,160000,1000,ST,Right,Stocky,55
252446,J. Mendez,33,171,67,Colombia,Jaguares de Córdoba,90000,1000,CAM,Right,Lean,42
251752,L. Chevalier,17,187,78,France,LOSC Lille,230000,1000,GK,Right,Normal,23
252276,Raúl Prada,18,180,68,Spain,RCD Mallorca,270000,1000,CB,Left,Lean,68
244603,B. Omeragic,17,187,74,Switzerland,FC Zürich,260000,1000,CB,Right,Lean,60
251956,A. Ngouyamsa,18,185,75,Cameroon,Dijon FCO,270000,1000,LB,Left,Normal,62
238230,J. Campaz,19,171,68,Colombia,Deportes Tolima,270000,1000,LM,Left,Normal,67
240779,M. Meli,19,178,70,Italy,Fiorentina,270000,5000,RW,Right,Lean,35
241046,J. Romero,18,159,59,Argentina,Atlético Tucumán,260000,1000,ST,Right,Lean,48
242073,J. Blazquez,19,192,83,Argentina,Valencia CF,230000,2000,GK,Right,Lean,22
242688,G. Carvajal,19,181,72,Colombia,América de Cali,260000,1000,CDM,Right,Normal,64
243082,T. Vettorel,18,190,78,Italy,Cittadella,220000,1000,GK,Right,Lean,22
243678,G. Siadas,19,180,74,Germany,Fortuna Düsseldorf,250000,2000,LB,Left,Lean,60
243810,L. Ingolotti,19,180,78,Argentina,Club Atlético Aldosivi,230000,1000,GK,Right,Normal,30
244249,M. Vroman,17,178,72,France,Royal Excel Mouscron,250000,1000,LW,Left,Normal,53
244746,L. Ntumba,18,194,78,France,Dijon FCO,220000,1000,GK,Left,Lean,29
245721,G. Azzinnari,18,175,69,Italy,SC Paderborn 07,260000,2000,ST,Right,Lean,56
245846,Y. Oyanedel,18,170,66,Chile,Universidad Católica,240000,1000,LB,Left,Stocky,77
246326,N. Chilvers,18,173,64,England,Colchester United,260000,1000,CAM,Right,Normal,70
246713,K. Nkuba,17,173,70,Belgium,Sporting de Charleroi,250000,1000,RW,Right,Normal,31
248344,J. Neiß,19,181,75,Germany,Hannover 96,270000,3000,LW,Left,Normal,50
251957,T. Barbet,18,184,75,France,Dijon FCO,250000,1000,CB,Left,Normal,58
252125,J. Consbruch,17,174,62,Germany,DSC Arminia Bielefeld,250000,1000,CM,Right,Lean,66
252905,L. Kasten,18,188,90,Germany,VfL Wolfsburg,220000,1000,GK,Right,Normal,32
238134,T. Cuello,19,178,64,Argentina,Atlético Tucumán,270000,1000,LM,Right,Lean,34
243949,M. Żukowski,17,185,82,Poland,Lechia Gdańsk,250000,1000,ST,Right,Normal,59
246228,J. Lankester,19,183,74,England,Ipswich Town,280000,2000,ST,Left,Lean,65
246290,Y. Meneses,19,178,72,Colombia,Envigado FC,270000,1000,CAM,Left,Normal,38
246924,N. Stendera,18,177,68,Germany,Eintracht Frankfurt,260000,2000,CM,Right,Lean,51
251224,P. Besong,18,184,78,Germany,1. FC Nürnberg,260000,1000,ST,Right,Normal,63
236358,K. Flanagan,19,179,72,Republic of Ireland,Crystal Palace,270000,4000,CAM,Right,Lean,43
241236,A. Semenyo,19,178,63,England,Bristol City,280000,4000,ST,Right,Normal,51
243371,M. Jørgensen,18,185,70,Denmark,New York Red Bulls,260000,1000,ST,Right,Lean,55
244140,A. Bakir,18,177,69,Germany,Borussia Dortmund,260000,3000,RM,Right,Normal,49
245505,P. Borukov,19,189,92,Bulgaria,Sheffield Wednesday,280000,3000,ST,Right,Normal,60
245994,A. Gomez Mancini,18,180,70,France,Angers SCO,260000,1000,CAM,Left,Normal,47
247057,N. Okello,18,193,77,Canada,Toronto FC,250000,1000,CDM,Right,Lean,66
247740,A. Arroyo,17,171,60,Colombia,Deportivo Cali,250000,1000,LM,Right,Lean,50
251316,N. Kupusović,18,179,75,Serbia,FC Erzgebirge Aue,260000,1000,ST,Right,Normal,50
251688,F. Greilinger,18,176,68,Germany,TSV 1860 München,260000,1000,RM,Left,Lean,59
252239,L. González,19,169,68,Argentina,Independiente,270000,2000,CM,Right,Lean,59
231267,J. Lokilo,20,175,65,DR Congo,Crystal Palace,280000,6000,RM,Left,Lean,52
237933,B. Fleming,19,175,70,England,Hull City,250000,1000,LB,Left,Lean,60
240468,L. Guzmán,19,173,64,Argentina,Club Atlético Talleres,280000,2000,CF,Left,Lean,51
240579,P. Webber,20,183,70,England,Ipswich Town,260000,2000,CB,Right,Lean,56
241978,C. Higuera,18,182,77,Mexico,Club Tijuana,220000,1000,GK,Right,Lean,21
242302,B. Servania,20,178,73,United States,FC Dallas,280000,1000,CM,Right,Lean,55
242947,R. Kehr,19,189,81,Germany,SpVgg Greuther Fürth,270000,1000,LM,Left,Lean,55
243284,F. Winther,18,186,70,Denmark,Lyngby BK,250000,1000,CB,Left,Normal,59
243566,T. Herbots,18,185,70,Belgium,Sint-Truidense VV,220000,1000,GK,Right,Normal,24
245599,Darío Ramos,19,191,78,Spain,Getafe CF,230000,1000,GK,Right,Lean,22
246604,C. Kelman,17,175,70,United States,Southend United,250000,1000,ST,Right,Normal,66
246930,Cheon Seong-Hoon,18,190,79,Korea Republic,FC Augsburg,260000,2000,ST,Right,Normal,54
247398,J. Serrano,20,190,76,Colombia,Alianza Petrolera,240000,1000,GK,Right,Lean,25
247833,A. Rowe,18,180,70,England,Huddersfield Town,260000,2000,RW,Right,Lean,38
248123,F. Tomi,18,175,70,France,AC Ajaccio,260000,1000,CAM,Right,Lean,42
248814,N. Korkmaz,17,172,70,Turkey,Kayserispor,250000,1000,LM,Left,Lean,51
233687,T. Odusina,19,186,74,England,Norwich City,260000,3000,CB,Right,Lean,50
238188,L. McCormick,20,180,74,Scotland,Shrewsbury,280000,1000,CM,Right,Lean,69
240863,C. Coventry,19,175,65,Republic of Ireland,West Ham United,270000,6000,CM,Right,Lean,57
240987,M. Cooper,19,180,75,England,Plymouth Argyle,230000,1000,GK,Right,Normal,20
242114,I. Mahnashi,19,171,70,Saudi Arabia,Ettifaq FC,260000,2000,CDM,Right,Lean,52
242769,S. Vines,20,178,68,United States,Colorado Rapids,260000,1000,LB,Left,Lean,65
242966,N. Clayton-Phillips,19,175,65,England,West Bromwich Albion,270000,4000,LM,Left,Normal,34
242994,K. Kesgin,18,177,76,Turkey,Göztepe SK,260000,1000,CM,Right,Normal,57
243524,S. Grønli,18,170,64,Norway,Tromsø IL,260000,1000,CAM,Right,Lean,54
243971,T. Knost,19,178,76,Germany,Hamburger SV,260000,1000,CB,Right,Lean,60
244585,K. Dimitriou,20,186,78,Greece,FC Basel 1893,260000,3000,CB,Right,Normal,59
246458,B. Galdames,18,172,66,Chile,Unión Española,260000,1000,CAM,Right,Lean,69
247599,L. Leroy,19,186,82,France,La Berrichonne de Châteauroux,270000,1000,CM,Right,Lean,53
248706,S. Grubac,19,190,80,Montenegro,Chievo Verona,280000,1000,ST,Right,Normal,47
251417,E. Hottmann,19,187,82,Germany,SG Sonnenhof Großaspach,280000,1000,ST,Right,Normal,65
252019,L. van Kleef,18,183,75,Netherlands,ADO Den Haag,260000,1000,CM,Right,Lean,53
252448,J. Leweling,18,184,86,Germany,SpVgg Greuther Fürth,260000,1000,RM,Right,Normal,55
252573,A. Terzic,19,184,70,Serbia,Fiorentina,250000,3000,LB,Left,Lean,63
252726,C. Şen,18,174,70,Turkey,Antalyaspor,260000,1000,LM,Left,Lean,51
252747,G. D'Anca,19,180,70,Italy,Trapani,260000,1000,CDM,Right,Normal,55
235534,D. Parra,19,175,66,Mexico,Monterrey,250000,3000,LB,Left,Lean,56
236677,I. Tapia,20,186,74,Chile,CD Huachipato,260000,1000,CB,Right,Normal,61
238157,M. Rasmussen,20,180,67,Denmark,Brentford,260000,4000,RWB,Right,Lean,66
238326,M. Candlin,19,184,74,England,Walsall,280000,2000,ST,Right,Lean,67
238983,N. Awuku,19,182,84,Germany,Holstein Kiel,270000,1000,RM,Right,Normal,54
239884,F. Adorni,19,185,80,Italy,Parma,230000,2000,GK,Right,Normal,25
240673,C. Lang,20,180,73,England,Wigan Athletic,280000,2000,RM,Right,Normal,62
240924,G. McAuley,19,189,75,Republic of Ireland,St. Patrick's Athletic,280000,1000,ST,Right,Normal,49
243042,N. Kastenhofer,20,185,75,Germany,Hallescher FC,260000,1000,CB,Right,Normal,50
245015,Y. Roemer,17,180,70,Netherlands,VVV-Venlo,250000,1000,ST,Right,Lean,49
245773,L. Kryeziu,20,181,73,Kosovo,FC Lugano,280000,1000,ST,Right,Lean,61
247179,L. Müller,18,180,75,Germany,SV Darmstadt 98,260000,1000,CAM,Right,Normal,34
247259,L. Ivanovic,19,180,75,Australia,Sydney FC,280000,1000,ST,Right,Lean,59
247284,P. Finger,18,166,61,Germany,Eintracht Frankfurt,260000,2000,CAM,Left,Normal,42
247347,J. Rennicks,20,180,72,United States,New England Revolution,280000,1000,ST,Left,Lean,51
247581,E. Kumah,19,179,66,Ghana,Wisła Kraków,270000,1000,CAM,Left,Lean,57
248127,A. Catalán,18,166,64,Mexico,Monarcas Morelia,250000,1000,CB,Right,Normal,57
248684,M. Keita,18,184,68,Guinea,Sporting de Charleroi,250000,1000,CDM,Right,Normal,55
248712,Oh Hyun Gyu,18,185,83,Korea Republic,Suwon Samsung Bluewings,260000,1000,ST,Right,Lean,48
250926,M. Hoffmeier,19,180,70,Germany,SC Preußen Münster,270000,1000,CAM,Right,Lean,49
251170,L. Sinayoko,19,185,78,France,AJ Auxerre,280000,1000,ST,Right,Stocky,56
251293,L. Dehl,17,179,76,Germany,1. FC Union Berlin,250000,1000,CAM,Left,Lean,53
251468,T. Mißner,19,179,73,Germany,SV Wehen Wiesbaden,250000,1000,LB,Left,Lean,65
251802,E. Vardar,17,177,72,Sweden,Antalyaspor,250000,1000,LM,Left,Lean,52
252172,L. Coveliers,18,177,72,Belgium,KV Mechelen,250000,1000,CDM,Right,Normal,57
234073,R. Cunningham,21,178,70,Scotland,Hamilton Academical FC,280000,1000,ST,Right,Normal,55
234820,H. St Clair,20,175,65,Scotland,Venezia FC,280000,1000,LW,Right,Lean,38
236292,G. Cuomo,21,190,79,Italy,Crotone,260000,1000,CB,Right,Normal,34
237671,M. Ahumada Acuña,21,175,69,Argentina,Estudiantes de La Plata,280000,2000,CAM,Right,Normal,51
237737,M. Sevimler,20,182,69,Turkey,Alanyaspor,280000,2000,ST,Right,Lean,57
239515,A. Cavagnera,20,185,75,Belgium,Milan,260000,4000,CDM,Right,Normal,53
240945,G. McGregor,20,176,71,England,Crystal Palace,280000,6000,CM,Right,Lean,58
240981,M. Sanders,20,176,80,England,Brighton & Hove Albion,280000,5000,CM,Right,Normal,45
241646,D. Butterworth,19,181,69,England,Blackburn Rovers,280000,2000,ST,Right,Lean,59
241839,L. Gagliano,18,178,73,Italy,Cagliari,260000,2000,ST,Left,Normal,53
242040,O. Skarsem,20,183,74,Norway,Ranheim Fotball,280000,1000,CM,Right,Lean,64
243633,R. Kobryń,19,184,77,Poland,Lechia Gdańsk,250000,1000,RB,Right,Lean,62
244241,O. Kensdale,19,191,85,England,Colchester United,260000,1000,CB,Right,Normal,54
244417,J. Krahl,19,194,90,Germany,1. FC Köln,230000,1000,GK,Right,Normal,19
245515,J. Brändle,19,174,66,Germany,1. FC Heidenheim 1846,250000,1000,LB,Left,Lean,54
246175,L. Ihorst,19,188,80,Germany,SV Werder Bremen,280000,3000,ST,Left,Normal,54
246184,M. Doue,18,180,75,France,PEC Zwolle,250000,1000,CB,Right,Normal,60
246300,B. Vera,20,180,74,Colombia,Lecce,260000,2000,CB,Left,Lean,55
246391,T. Salte,20,184,81,Norway,Viking FK,260000,1000,CB,Right,Normal,64
246789,A. Smith,20,187,67,England,Mansfield Town,280000,2000,CM,Right,Lean,70
246800,T. Buchanan,20,183,69,Canada,New England Revolution,280000,1000,ST,Right,Lean,57
246873,L. Kitching,19,191,80,England,Forest Green Rovers,260000,2000,CB,Left,Normal,65
247771,O. Deman,19,180,70,Belgium,KSV Cercle Brugge,270000,1000,CAM,Left,Normal,54
248073,�. Târnovanu,19,197,81,Romania,Politehnica Iaşi,230000,1000,GK,Right,Normal,29
251075,E. Peña Zauner,19,177,68,Venezuela,SV Sandhausen,270000,1000,CAM,Right,Lean,61
251229,K. Yeboah,19,182,70,Ghana,WSG Tirol,280000,1000,ST,Right,Lean,50
251357,P. Raitanen,18,183,70,Finland,Fortuna Sittard,250000,1000,CB,Right,Normal,61
251385,S. Mambo,20,183,75,DR Congo,ESTAC Troyes,260000,1000,CDM,Right,Normal,52
251565,D. Huiberts,19,186,70,Netherlands,PEC Zwolle,260000,1000,CDM,Right,Lean,62
225134,A. Bass,21,187,70,England,Portsmouth,200000,1000,GK,Right,Lean,30
228153,J. Powell,20,178,68,England,West Ham United,250000,8000,LM,Left,Normal,61
228874,R. Arnold,22,190,83,Switzerland,FC Luzern,230000,2000,CDM,Right,Lean,68
230815,O. Kakay,21,180,72,Sierra Leone,Queens Park Rangers,230000,1000,RB,Right,Lean,58
233796,J. Evans,21,178,69,Wales,Swansea City,230000,3000,CDM,Right,Normal,38
234571,Mésaque Djú,20,178,63,Portugal,West Ham United,250000,8000,RM,Right,Lean,49
240775,T. Smith,20,178,67,England,Bristol Rovers,250000,2000,ST,Right,Lean,59
242149,K. Kouassivi-Benissan,20,185,74,Finland,HJK Helsinki,250000,1000,RW,Right,Normal,63
243943,Javi López,18,175,70,Spain,Elche CF,230000,1000,CM,Right,Normal,56
244284,Y. Letard,20,188,86,France,FC St. Gallen,230000,2000,CB,Right,Lean,59
244515,C. Antwi,19,169,68,Ghana,FC Nordsjælland,220000,1000,LB,Left,Normal,57
245070,J. Debrah,19,191,92,England,Millwall,220000,1000,CB,Right,Normal,68
245230,M. Salaba,19,188,77,Austria,SV Mattersburg,200000,1000,GK,Right,Normal,27
246547,F. Almada,20,178,72,Argentina,Rosario Central,230000,2000,CB,Right,Normal,60
247021,I. Smith,20,174,68,Argentina,Godoy Cruz,240000,2000,CM,Right,Normal,62
247073,U. Godwin-Malife,19,180,79,England,Forest Green Rovers,220000,2000,CB,Right,Normal,69
248046,A. Sîntean,20,177,72,Romania,FC Hermannstadt,250000,1000,RM,Right,Normal,47
248258,C. Zavala,19,172,71,Chile,Coquimbo Unido,240000,1000,LM,Left,Lean,60
248539,B. Doukansy,19,188,67,France,Chamois Niortais Football Club,220000,1000,CDM,Right,Lean,58
250945,M. Zaiser,20,176,68,Germany,Bayern München II,230000,1000,CDM,Right,Lean,70
250946,J. Rochelt,20,182,76,Germany,Bayern München II,250000,1000,CAM,Right,Lean,64
251235,A. Dumiter,20,180,71,Romania,Sepsi OSK,250000,2000,ST,Right,Normal,60
251302,M. Opfermann Arcones,19,172,64,Germany,1. FC Union Berlin,220000,3000,CDM,Right,Lean,54
251380,L. Brassier,19,184,78,France,Valenciennes FC,220000,1000,LB,Left,Normal,66
251912,Z. Ould Khaled,19,195,78,France,Angers SCO,220000,2000,CDM,Right,Lean,63
252237,D. Grözinger,20,181,75,Germany,VfB Stuttgart,230000,3000,LB,Left,Normal,59
252343,R. Zuijderwijk,18,176,65,Netherlands,Willem II,230000,1000,CAM,Right,Normal,44
252820,F. Sagman,19,178,75,Germany,Sivasspor,220000,1000,RB,Right,Normal,60
225280,D. Mitov,22,188,76,Bulgaria,Cambridge United,180000,1000,GK,Right,Lean,29
229050,O. Rasmussen,21,176,70,Denmark,Wolverhampton Wanderers,210000,7000,RWB,Right,Lean,62
232325,M. Al Mutlaq,21,165,66,Saudi Arabia,Al Nassr,210000,4000,RB,Right,Normal,62
233535,L. Hernández,21,182,77,Mexico,Deportivo Toluca,210000,2000,CB,Right,Lean,60
233655,R. Holden,21,169,68,Northern Ireland,Walsall,230000,2000,RM,Left,Lean,65
233740,D. Nussbaumer,19,188,74,Austria,SCR Altach,220000,1000,CAM,Right,Lean,62
237839,K. Sadiki,20,193,70,Canada,Hibernian,210000,1000,CB,Right,Normal,56
240008,A. Papadopoulos,19,185,78,Germany,Hallescher FC,210000,1000,CDM,Right,Normal,73
240423,Gabi,21,175,70,Spain,AD Alcorcón,230000,1000,CAM,Right,Normal,60
241085,L. Tempelmann,20,174,75,Germany,SC Freiburg,230000,3000,CM,Right,Normal,50
241726,A. Pereira,19,177,73,Norway,Viking FK,200000,1000,LB,Left,Lean,72
244088,M. Shinada,19,180,66,Japan,FC Tokyo,220000,1000,CM,Right,Lean,63
244090,L. Schaffran,20,186,82,Germany,SpVgg Greuther Fürth,180000,1000,GK,Right,Normal,20
244720,B. Gabriël,20,188,75,Belgium,Waasland-Beveren,180000,1000,GK,Right,Normal,25
